network,station,location,channel,instrument_type,latitude,longitude,sample_rate_hz,start_date,end_date
KO,ENEZ,,BHZ,broadband,40.7362,26.153,50.0,2006-06-21T00:00:00.000000Z,2014-01-10T08:00:00.000000Z
KO,ENEZ,,HHE,broadband,40.7362,26.153,100.0,2014-01-10T08:00:00.000000Z,
KO,ENEZ,,HHN,broadband,40.7362,26.153,100.0,2014-01-10T08:00:00.000000Z,
KO,ENEZ,,HHZ,broadband,40.7362,26.153,100.0,2014-01-10T08:00:00.000000Z,
KO,AKDN,,HNE,strong_motion,35.2977,32.9677,100.0,2008-11-19T00:00:00.000000Z,2009-10-10T02:00:00.000000Z
KO,AKDN,,HNN,strong_motion,35.2977,32.9677,100.0,2008-11-19T00:00:00.000000Z,2009-10-10T02:00:00.000000Z
KO,AKDN,,HNZ,strong_motion,35.2977,32.9677,100.0,2008-11-19T00:00:00.000000Z,2009-10-10T02:00:00.000000Z
KO,AKDN,,BNE,strong_motion,35.2977,32.9677,50.0,2009-10-10T02:00:00.000000Z,2012-01-13T09:00:00.000000Z
KO,AKDN,,BNN,strong_motion,35.2977,32.9677,50.0,2009-10-10T02:00:00.000000Z,2012-01-13T09:00:00.000000Z
KO,AKDN,,BNZ,strong_motion,35.2977,32.9677,50.0,2009-10-10T02:00:00.000000Z,2012-01-13T09:00:00.000000Z
KO,AKDN,,HNE,strong_motion,35.2977,32.9677,100.0,2012-01-13T09:00:00.000000Z,
KO,AKDN,,HNN,strong_motion,35.2977,32.9677,100.0,2012-01-13T09:00:00.000000Z,
KO,AKDN,,HNZ,strong_motion,35.2977,32.9677,100.0,2012-01-13T09:00:00.000000Z,
KO,SINE,,HHE,broadband,39.1636,39.3871,100.0,2023-06-15T08:05:00.000000Z,
KO,SINE,,HHN,broadband,39.1636,39.3871,100.0,2023-06-15T08:05:00.000000Z,
KO,SINE,,HHZ,broadband,39.1636,39.3871,100.0,2023-06-15T08:05:00.000000Z,
KO,SILV,,HNE,strong_motion,41.0723,28.239,100.0,2023-05-25T13:20:00.000000Z,
KO,SILV,,HNN,strong_motion,41.0723,28.239,100.0,2023-05-25T13:20:00.000000Z,
KO,SILV,,HNZ,strong_motion,41.0723,28.239,100.0,2023-05-25T13:20:00.000000Z,
KO,MAGT,,HHE,broadband,35.1696,33.8714,100.0,2023-07-11T08:20:00.000000Z,
KO,MAGT,,HHN,broadband,35.1696,33.8714,100.0,2023-07-11T08:20:00.000000Z,
KO,MAGT,,HHZ,broadband,35.1696,33.8714,100.0,2023-07-11T08:20:00.000000Z,
KO,CAYL,,HHE,broadband,40.3745,36.159,100.0,2023-07-13T11:00:00.000000Z,
KO,CAYL,,HHN,broadband,40.3745,36.159,100.0,2023-07-13T11:00:00.000000Z,
KO,CAYL,,HHZ,broadband,40.3745,36.159,100.0,2023-07-13T11:00:00.000000Z,
KO,HSY,,HHE,broadband,35.2916,33.0974,100.0,2023-07-12T13:20:00.000000Z,
KO,HSY,,HHN,broadband,35.2916,33.0974,100.0,2023-07-12T13:20:00.000000Z,
KO,HSY,,HHZ,broadband,35.2916,33.0974,100.0,2023-07-12T13:20:00.000000Z,
KO,BOLI,,HHE,broadband,40.7175,31.5148,100.0,2023-12-28T00:00:00.000000Z,
KO,BOLI,,HHN,broadband,40.7175,31.5148,100.0,2023-12-28T00:00:00.000000Z,
KO,BOLI,,HHZ,broadband,40.7175,31.5148,100.0,2023-12-28T00:00:00.000000Z,
KO,SUTC,,HHE,broadband,37.4765,30.9997,100.0,2023-12-15T10:00:00.000000Z,
KO,SUTC,,HHN,broadband,37.4765,30.9997,100.0,2023-12-15T10:00:00.000000Z,
KO,SUTC,,HHZ,broadband,37.4765,30.9997,100.0,2023-12-15T10:00:00.000000Z,
KO,OSMA,,HHE,broadband,40.9939,34.7605,100.0,2023-12-30T00:00:00.000000Z,
KO,OSMA,,HHN,broadband,40.9939,34.7605,100.0,2023-12-30T00:00:00.000000Z,
KO,OSMA,,HHZ,broadband,40.9939,34.7605,100.0,2023-12-30T00:00:00.000000Z,
KO,GERE,,HHE,broadband,40.8004,32.2154,100.0,2023-12-29T00:00:00.000000Z,
KO,GERE,,HHN,broadband,40.8004,32.2154,100.0,2023-12-29T00:00:00.000000Z,
KO,GERE,,HHZ,broadband,40.8004,32.2154,100.0,2023-12-29T00:00:00.000000Z,
KO,KMAH,,HHE,broadband,39.6082,39.0275,100.0,2024-02-28T11:20:00.000000Z,
KO,KMAH,,HHN,broadband,39.6082,39.0275,100.0,2024-02-28T11:20:00.000000Z,
KO,KMAH,,HHZ,broadband,39.6082,39.0275,100.0,2024-02-28T11:20:00.000000Z,
KO,KBAN,,HHE,broadband,38.797,38.7278,100.0,2024-09-03T11:00:00.000000Z,
KO,KBAN,,HHN,broadband,38.797,38.7278,100.0,2024-09-03T11:00:00.000000Z,
KO,KBAN,,HHZ,broadband,38.797,38.7278,100.0,2024-09-03T11:00:00.000000Z,
KO,ARGN,,HHE,broadband,38.7763,38.2639,100.0,2024-10-16T11:00:00.000000Z,
KO,ARGN,,HHN,broadband,38.7763,38.2639,100.0,2024-10-16T11:00:00.000000Z,
KO,ARGN,,HHZ,broadband,38.7763,38.2639,100.0,2024-10-16T11:00:00.000000Z,
KO,BAKL,,HHE,broadband,37.9793,29.6135,100.0,2020-12-24T00:00:00.000000Z,
KO,BAKL,,HHN,broadband,37.9793,29.6135,100.0,2020-12-24T00:00:00.000000Z,
KO,BAKL,,HHZ,broadband,37.9793,29.6135,100.0,2020-12-24T00:00:00.000000Z,
KO,LICE,,HHE,broadband,38.4532,40.6446,100.0,2022-11-25T00:00:00.000000Z,
KO,LICE,,HHN,broadband,38.4532,40.6446,100.0,2022-11-25T00:00:00.000000Z,
KO,LICE,,HHZ,broadband,38.4532,40.6446,100.0,2022-11-25T00:00:00.000000Z,
KO,NURH,,HHE,broadband,37.9693,37.4363,100.0,2024-10-15T11:00:00.000000Z,
KO,NURH,,HHN,broadband,37.9693,37.4363,100.0,2024-10-15T11:00:00.000000Z,
KO,NURH,,HHZ,broadband,37.9693,37.4363,100.0,2024-10-15T11:00:00.000000Z,
KO,SERH,,HHE,broadband,37.582,29.2588,100.0,2020-12-24T00:00:00.000000Z,
KO,SERH,,HHN,broadband,37.582,29.2588,100.0,2020-12-24T00:00:00.000000Z,
KO,SERH,,HHZ,broadband,37.582,29.2588,100.0,2020-12-24T00:00:00.000000Z,
KO,PERB,,HHE,broadband,41.1016,37.7635,100.0,2024-06-27T08:00:00.000000Z,
KO,PERB,,HHN,broadband,41.1016,37.7635,100.0,2024-06-27T08:00:00.000000Z,
KO,PERB,,HHZ,broadband,41.1016,37.7635,100.0,2024-06-27T08:00:00.000000Z,
KO,BABD,,HHE,broadband,37.802,28.8531,100.0,2020-12-24T00:00:00.000000Z,
KO,BABD,,HHN,broadband,37.802,28.8531,100.0,2020-12-24T00:00:00.000000Z,
KO,BABD,,HHZ,broadband,37.802,28.8531,100.0,2020-12-24T00:00:00.000000Z,
KO,GUZE,,HNE,strong_motion,40.9998,28.5074,100.0,2021-06-20T00:00:00.000000Z,2025-05-22T10:00:00.000000Z
KO,GUZE,,HNN,strong_motion,40.9998,28.5074,100.0,2021-06-20T00:00:00.000000Z,2025-05-22T10:00:00.000000Z
KO,GUZE,,HNZ,strong_motion,40.9998,28.5074,100.0,2021-06-20T00:00:00.000000Z,2025-05-22T10:00:00.000000Z
KO,GUZE,,HNE,strong_motion,40.9998,28.5074,100.0,2025-05-22T10:00:00.000000Z,
KO,GUZE,,HNN,strong_motion,40.9998,28.5074,100.0,2025-05-22T10:00:00.000000Z,
KO,GUZE,,HNZ,strong_motion,40.9998,28.5074,100.0,2025-05-22T10:00:00.000000Z,
KO,AYVL,,HHE,broadband,39.2907,26.69,100.0,2025-05-14T16:00:00.000000Z,
KO,AYVL,,HHN,broadband,39.2907,26.69,100.0,2025-05-14T16:00:00.000000Z,
KO,AYVL,,HHZ,broadband,39.2907,26.69,100.0,2025-05-14T16:00:00.000000Z,
KO,NMR6,,HHE,broadband,40.704,27.2653,100.0,2025-04-16T00:00:00.000000Z,
KO,NMR6,,HHN,broadband,40.704,27.2653,100.0,2025-04-16T00:00:00.000000Z,
KO,NMR6,,HHZ,broadband,40.704,27.2653,100.0,2025-04-16T00:00:00.000000Z,
KO,NMR3,,HHE,broadband,40.7432,27.2944,100.0,2025-04-16T00:00:00.000000Z,
KO,NMR3,,HHN,broadband,40.7432,27.2944,100.0,2025-04-16T00:00:00.000000Z,
KO,NMR3,,HHZ,broadband,40.7432,27.2944,100.0,2025-04-16T00:00:00.000000Z,
KO,NMR2,,HHE,broadband,40.7172,27.3123,100.0,2025-04-16T00:00:00.000000Z,
KO,NMR2,,HHN,broadband,40.7172,27.3123,100.0,2025-04-16T00:00:00.000000Z,
KO,NMR2,,HHZ,broadband,40.7172,27.3123,100.0,2025-04-16T00:00:00.000000Z,
KO,NMR7,,HHE,broadband,40.728,27.2353,100.0,2025-04-16T00:00:00.000000Z,
KO,NMR7,,HHN,broadband,40.728,27.2353,100.0,2025-04-16T00:00:00.000000Z,
KO,NMR7,,HHZ,broadband,40.728,27.2353,100.0,2025-04-16T00:00:00.000000Z,
KO,NMR5,,HHE,broadband,40.7954,27.366,100.0,2025-04-16T00:00:00.000000Z,
KO,NMR5,,HHN,broadband,40.7954,27.366,100.0,2025-04-16T00:00:00.000000Z,
KO,NMR5,,HHZ,broadband,40.7954,27.366,100.0,2025-04-16T00:00:00.000000Z,
KO,NMR4,,HHE,broadband,40.788,27.3006,100.0,2025-04-16T00:00:00.000000Z,2025-10-29T11:30:00.000000Z
KO,NMR4,,HHN,broadband,40.788,27.3006,100.0,2025-04-16T00:00:00.000000Z,2025-10-29T11:30:00.000000Z
KO,NMR4,,HHZ,broadband,40.788,27.3006,100.0,2025-04-16T00:00:00.000000Z,2025-10-29T11:30:00.000000Z
KO,NMR4,,HHE,broadband,40.788,27.3006,100.0,2025-10-29T11:30:00.000000Z,
KO,NMR4,,HHN,broadband,40.788,27.3006,100.0,2025-10-29T11:30:00.000000Z,
KO,NMR4,,HHZ,broadband,40.788,27.3006,100.0,2025-10-29T11:30:00.000000Z,
KO,NMR9,,HHE,broadband,40.6196,27.702,100.0,2025-05-27T09:00:00.000000Z,
KO,NMR9,,HHN,broadband,40.6196,27.702,100.0,2025-05-27T09:00:00.000000Z,
KO,NMR9,,HHZ,broadband,40.6196,27.702,100.0,2025-05-27T09:00:00.000000Z,
KO,NMR8,,HHE,broadband,40.612,27.5347,100.0,2025-05-27T12:00:00.000000Z,
KO,NMR8,,HHN,broadband,40.612,27.5347,100.0,2025-05-27T12:00:00.000000Z,
KO,NMR8,,HHZ,broadband,40.612,27.5347,100.0,2025-05-27T12:00:00.000000Z,
KO,DIVR,,HHE,broadband,39.3562,38.1237,100.0,2025-07-23T13:00:00.000000Z,
KO,DIVR,,HHN,broadband,39.3562,38.1237,100.0,2025-07-23T13:00:00.000000Z,
KO,DIVR,,HHZ,broadband,39.3562,38.1237,100.0,2025-07-23T13:00:00.000000Z,
KO,MLTY,,HHE,broadband,38.3223,38.4407,100.0,2025-07-22T12:00:00.000000Z,
KO,MLTY,,HHN,broadband,38.3223,38.4407,100.0,2025-07-22T12:00:00.000000Z,
KO,MLTY,,HHZ,broadband,38.3223,38.4407,100.0,2025-07-22T12:00:00.000000Z,
KO,AKDG,,HHE,broadband,38.3618,37.9703,100.0,2025-08-13T14:00:00.000000Z,
KO,AKDG,,HHN,broadband,38.3618,37.9703,100.0,2025-08-13T14:00:00.000000Z,
KO,AKDG,,HHZ,broadband,38.3618,37.9703,100.0,2025-08-13T14:00:00.000000Z,
KO,YHT1,,HNE,strong_motion,38.1219,32.6236,100.0,2026-04-26T20:00:00.000000Z,
KO,YHT1,,HNN,strong_motion,38.1219,32.6236,100.0,2026-04-26T20:00:00.000000Z,
KO,YHT1,,HNZ,strong_motion,38.1219,32.6236,100.0,2026-04-26T20:00:00.000000Z,
KO,YHT3,,HNE,strong_motion,37.2297,33.1503,100.0,2026-04-27T14:00:00.000000Z,
KO,YHT3,,HNN,strong_motion,37.2297,33.1503,100.0,2026-04-27T14:00:00.000000Z,
KO,YHT3,,HNZ,strong_motion,37.2297,33.1503,100.0,2026-04-27T14:00:00.000000Z,
KO,SLVA,,HNE,strong_motion,41.0731,28.1403,100.0,2025-12-09T00:00:00.000000Z,
KO,SLVA,,HNN,strong_motion,41.0731,28.1403,100.0,2025-12-09T00:00:00.000000Z,
KO,SLVA,,HNZ,strong_motion,41.0731,28.1403,100.0,2025-12-09T00:00:00.000000Z,
KO,YHT2,,HNE,strong_motion,37.6151,32.724,100.0,2026-04-27T09:00:00.000000Z,
KO,YHT2,,HNN,strong_motion,37.6151,32.724,100.0,2026-04-27T09:00:00.000000Z,
KO,YHT2,,HNZ,strong_motion,37.6151,32.724,100.0,2026-04-27T09:00:00.000000Z,
